,Reg no.,Name,"Incorp-
orated",Dissolved,Type
1398,1121465,"Aequitas Technologies Limited
誠信科技責任有限公司",2007-04-04,2009-08-28,"Private, ltd by shares"
1399,1133697,"AER BLOCK WATERPROOF ENGINEERING CO., LIMITED
雅博防水工程有限公司",2007-05-18,,"Private, ltd by shares"
1400,1144845,AER LIMITED,2007-06-27,2011-02-11,"Private, ltd by shares"
1401,1140184,AEREM INDUSTRY LIMITED,2007-06-11,,"Private, ltd by shares"
1402,1126220,"AERIAL ENGINEERING LIMITED
全航工程有限公司",2007-04-23,,"Private, ltd by shares"
1403,1117759,"AERIAL MAMMAL TECHNOLOGY ELECTRIC LIMITED
蝙蝠科技電器有限公司",2007-03-23,2012-04-20,"Private, ltd by shares"
1404,1188684,"AERO BALLOON (AGENCY) LIMITED
觀光汽球(代理)有限公司",2007-11-26,2008-12-05,"Private, ltd by shares"
1405,1182494,"AERO BEST COMPANY LIMITED
雋運顧問有限公司",2007-11-06,2011-05-20,"Private, ltd by shares"
1406,1135850,"AERO DYNAMIC LIMITED
高能科技動力有限公司",2007-05-28,2012-08-31,"Private, ltd by shares"
1407,1148516,"AERO EXPRESS INTERNATIONAL LIMITED
飛航國際有限公司",2007-07-11,2011-03-11,"Private, ltd by shares"
1408,1128959,AERO EXPRESS LOGISTICS (HK) LIMITED,2007-05-03,2008-12-05,"Private, ltd by shares"
1409,1142019,"AERO INC. LIMITED
飛翔興業有限公司",2007-06-15,2012-08-24,"Private, ltd by shares"
1410,1105816,"AERO MANAGEMENT LIMITED
領航管理有限公司",2007-01-29,,"Private, ltd by shares"
1411,1144326,"AERO SPACE XINYANG QUICK FREEZING EQUIP. MANUF. (HONG KONG) CO., LIMITED
航天新陽速凍設備製造(香港)有限公司",2007-06-26,2017-09-22,"Private, ltd by shares"
1412,1197243,"AERO SUN INVESTMENTS LIMITED
航日投資有限公司",2007-12-20,2017-09-01,"Private, ltd by shares"
1413,1152833,"AERO-FEVER RC HOBBY LIMITED
飛翔遙控模型有限公司",2007-07-25,2012-11-23,"Private, ltd by shares"
1414,1196795,"AEROCOM SERVICES COMPANY LIMITED
航訊服務有限公司",2007-12-19,2009-08-28,"Private, ltd by shares"
1415,1165535,AEROCOMM COMPANY LIMITED,2007-09-07,2011-05-27,"Private, ltd by shares"
1416,1131898,"AEROCONSULTANT LIMITED
航利有限公司",2007-05-11,2009-12-04,"Private, ltd by shares"
1417,1181692,"AEROEAST INTERNATIONAL LIMITED
韋匡國際有限公司",2007-11-05,,"Private, ltd by shares"
1418,1138676,AeroInvest Limited,2007-06-05,2019-03-15,"Private, ltd by shares"
1419,1169725,"AEROKING INTERNATIONAL CO., LIMITED
宇王國際有限公司",2007-09-24,2018-05-04,"Private, ltd by shares"
1420,1139678,Aeropieces Limited,2007-06-08,2016-09-23,"Private, ltd by shares"
1421,1146228,Aerosol International Limited,2007-07-03,2010-12-17,"Private, ltd by shares"
1422,1173128,"Aerospace Aviation Equipment (Hong Kong) Co. Limited
航太航空器材(香港)有限公司",2007-10-05,2011-02-18,"Private, ltd by shares"
1423,1148802,Aerospace Marketing International Limited,2007-07-12,2009-05-08,"Private, ltd by shares"
1424,1112193,AEROTECH (RFID) LIMITED,2007-02-27,2009-04-24,"Private, ltd by shares"
1425,1131517,AEROUANT COMPANY LIMITED,2007-05-10,2012-02-10,"Private, ltd by shares"
1426,1161714,"AEROWAY PRECISION TOOLS (HONG KONG) CO., LIMITED
住研精密刀具(香港)有限公司",2007-08-27,2015-01-02,"Private, ltd by shares"
1427,1107570,"AES Shangyi Hong Kong Co., Limited",2007-02-05,2009-05-29,"Private, ltd by shares"
1428,1102148,"AESTAR (HONG KONG) CO., LIMITED
香港凱中有限公司",2007-01-15,,"Private, ltd by shares"
1429,1123941,AESTHETES LIMITED (THE),2007-04-17,2010-01-08,"Private, ltd by shares"
1430,1164657,Aesthetic Hub (Hongkong) Limited,2007-09-05,2019-12-13,"Private, ltd by shares"
1431,1181383,AESTUS COMPANY LIMITED,2007-11-02,,"Private, ltd by shares"
1432,1131394,AET Limited,2007-05-10,2008-10-31,"Private, ltd by shares"
1433,1177404,AETEL SOLUTIONS LIMITED,2007-10-22,2015-09-11,"Private, ltd by shares"
1434,1154145,"AETHER WORKSHOP LIMITED
珈爔有限公司",2007-07-30,2009-04-30,"Private, ltd by shares"
1435,1136643,"AETNA HEALTH CARE (H.K.) LIMITED (d2011-01-14)
日晴醫療(香港)有限公司",2007-05-30,2011-01-14,"Private, ltd by shares"
1436,1137030,"AEU TRADING DEVELOPMENT COMPANY LIMITED
亞歐聯合貿易發展有限公司",2007-05-31,2014-10-03,"Private, ltd by shares"
1437,1145810,"AEWA HOLDINGS HONGKONG LIMITED
愛瓦集團香港有限公司",2007-06-29,2013-09-13,"Private, ltd by shares"
1438,1155132,AEXIM INTERNATIONAL LIMITED,2007-08-02,,"Private, ltd by shares"
1439,1136467,"AF TECHNOLOGY (HONG KONG) COMPANY LIMITED
光觸媒科技(香港)有限公司",2007-05-29,2012-08-31,"Private, ltd by shares"
1440,1178961,"AFA ELECTRONIC (H.K.) CO., LIMITED
阿爾法電子(香港)有限公司",2007-10-25,2015-08-07,"Private, ltd by shares"
1441,1103417,"AFA INTERNATIONAL LOGISTICS LIMITED
安飛達國際物流有限公司",2007-01-19,,"Private, ltd by shares"
1442,1184192,"AFAILIKA BUSINESS & TRADING COMPANY LIMITED
阿非利加國際商貿有限公司",2007-11-09,2018-07-13,"Private, ltd by shares"
1443,1184017,AFC Asia Holdings Limited,2007-11-09,2010-05-28,"Private, ltd by shares"
1444,1151023,"AFC LOGISTICS SERVICES (HK) LIMITED
暢運全球物流有限公司",2007-07-19,2011-06-30,"Private, ltd by shares"
1445,1141834,"AFCA (HK) Limited
亞洲足球訓練(香港)有限公司",2007-06-15,,"Private, ltd by shares"
1446,1191798,"AFFECT CHINA (HK) ENTERPRISE TRAINING COLLEGE LIMITED
感動中國(香港)企業教練學院有限公司",2007-12-04,2012-08-03,"Private, ltd by shares"
1447,1105138,Affine Group Limited (d2016-07-08),2007-01-25,2016-07-08,"Private, ltd by shares"
1448,1174369,"AFFINITY JEWELLERY LIMITED (d2008-10-24)
煒益珠寶有限公司",2007-10-09,2008-10-24,"Private, ltd by shares"
1449,1185575,"AFFINITY TRADING LIMITED (d2015-08-28)
加達貿易有限公司",2007-11-14,2015-08-28,"Private, ltd by shares"
1450,1139806,"AFFIRM ACTION LIMITED
皓宇有限公司",2007-06-08,,"Private, ltd by shares"
1451,1176672,"AFFIRM BENEFIT LIMITED
佑創有限公司",2007-10-18,,"Private, ltd by shares"
1452,1102919,"AFFIRM FORTUNE LIMITED
堅悅有限公司",2007-01-18,,"Private, ltd by shares"
1453,1194288,"AFFIRM INTERNATIONAL LIMITED
健峰國際有限公司",2007-12-12,2012-07-20,"Private, ltd by shares"
1454,1163797,"AFFIRM MARK LIMITED
邁栢有限公司",2007-09-03,2012-11-30,"Private, ltd by shares"
1455,1163910,AFFLUENT ENTERPRISE LIMITED,2007-09-03,,"Private, ltd by shares"
1456,1129999,"AFFLUENT INDUSTRIAL CO., LIMITED
亞富龍實業有限公司",2007-05-07,2012-07-20,"Private, ltd by shares"
1457,1129927,AFFLUENT NET PACIFIC LIMITED,2007-05-07,2012-07-20,"Private, ltd by shares"
1458,1119844,"AFFLUENT TRADING LIMITED (d2012-04-27)
樺機貿易有限公司",2007-03-30,2012-04-27,"Private, ltd by shares"
1459,1109784,"AFFLUENTZ INDUSTRIAL (HONG KONG) LIMITED
溢華盛實業(香港)有限公司",2007-02-13,,"Private, ltd by shares"
1460,1116747,"AFFORCE INVESTMENT LIMITED
進業投資有限公司",2007-03-21,,"Private, ltd by shares"
1461,1118253,"AFG GROUP LIMITED (d2011-08-05)
濠漮集團有限公司",2007-03-26,2011-08-05,"Private, ltd by shares"
1462,1120118,AFG LIMITED (d2016-09-30),2007-04-02,2016-09-30,"Private, ltd by shares"
1463,1185684,AFI Changchun (HK) Limited,2007-11-15,2011-06-24,"Private, ltd by shares"
1464,1179336,AFI GOLD LIMITED,2007-10-26,2013-01-04,"Private, ltd by shares"
1465,1173460,"AFI GROUP LIMITED (d2011-06-24)
一汎集團有限公司",2007-10-08,2011-06-24,"Private, ltd by shares"
1466,1188738,AFI Harbin (HK) Limited,2007-11-26,2011-06-24,"Private, ltd by shares"
1467,1198476,"AFICAL COMPANY LIMITED
正大環球發展有限公司",2007-12-27,2009-05-29,"Private, ltd by shares"
1468,1152792,AFINE CHINA LIMITED,2007-07-25,,"Private, ltd by shares"
1469,1103858,Afis Capital Investment Limited,2007-01-22,2016-09-09,"Private, ltd by shares"
1470,1117617,"AFIT TECHNOLOGY CO., LIMITED
安泰爾科技有限公司",2007-03-23,2016-07-22,"Private, ltd by shares"
1471,1165303,"Aflex Group Limited
艾法集團有限公司",2007-09-07,2018-05-11,"Private, ltd by shares"
1472,1180123,"Afond Technologies (HK) Limited
安凡微電子(香港)有限公司",2007-10-30,2009-03-27,"Private, ltd by shares"
1473,1106529,AFORMA PACIFIC LIMITED,2007-02-01,2012-01-27,"Private, ltd by shares"
1474,1161873,AFP Holdings Limited (HK),2007-08-27,,"Private, ltd by shares"
1475,1112922,"AFRAME ELECTRONICS ASIA LIMITED
美國艾富任電子(亞洲)有限公司",2007-03-05,2020-09-30,"Private, ltd by shares"
1476,1153960,AFRIASIA LIMITED,2007-07-30,2019-01-11,"Private, ltd by shares"
1477,1123773,AFRICA CRUSHING SOLUTIONS LIMITED,2007-04-16,2012-07-06,"Private, ltd by shares"
1478,1159911,AFRICA DEVELOPMENT INTERNATIONAL LIMITED,2007-08-20,2012-11-16,"Private, ltd by shares"
1479,1149319,AFRICA ENERGY RESOURCES LIMITED,2007-07-13,2013-10-11,"Private, ltd by shares"
1480,1148346,AFRICA ENERGY SERVICES INTERNATIONAL LIMITED,2007-07-10,,"Private, ltd by shares"
1481,1141664,"AFRICA HOME GROUP CO., LIMITED
非洲之家集團有限公司",2007-06-14,2011-02-11,"Private, ltd by shares"
1482,1099413,"AFRICA MINING GROUP LIMITED
非洲礦業集團有限公司",2007-01-03,2018-09-07,"Private, ltd by shares"
1483,1166863,"Africa Panda Enterprise Limited
浩滙企業有限公司",2007-09-13,,"Private, ltd by shares"
1484,1117993,Africa Worldwide Container Line Limited,2007-03-26,,"Private, ltd by shares"
1485,1102173,"AFRICA-CHINA INVESTMENT AND DEVELOPMENT GROUP LIMITED
非中投資發展集團有限公司",2007-01-15,,"Private, ltd by shares"
1486,1126377,"AFRICA-CHINA TOBACCO (H.K.) LIMITED
中非煙草(香港)有限公司",2007-04-24,2012-06-08,"Private, ltd by shares"
1487,1157632,AFRICAN COMMODITY SUPPLIES LIMITED,2007-08-10,2020-09-04,"Private, ltd by shares"
1488,1126667,"AFRICAN SHIELD SECURITY LIMITED
非洲之盾保安有限公司",2007-04-25,2013-10-11,"Private, ltd by shares"
1489,1187335,"AFRICAN VIOLET WORLD LIMITED
非洲紫羅蘭世界有限公司",2007-11-21,2019-10-11,"Private, ltd by shares"
1490,1110322,AFRIKOIL LIMITED,2007-02-15,2012-03-02,"Private, ltd by shares"
1491,1197811,"AFRITER INTERNATIONAL CO., LIMITED
亞菲特國際貿易有限公司",2007-12-21,,"Private, ltd by shares"
1492,1113066,AFRO PROMOTER LIMITED,2007-03-05,2010-10-22,"Private, ltd by shares"
1493,1158994,"AFROBRIDGE (ASIA) LIMITED
非洲之橋(亞洲)有限公司",2007-08-16,,"Private, ltd by shares"
1494,1124348,"AFT INDUSTRIAL (HONG KONG) CO., LIMITED
安福達實業(香港)有限公司",2007-04-18,,"Private, ltd by shares"
1495,1109955,AFTER URBAN STUDIO LIMITED,2007-02-13,2013-03-28,"Private, ltd by shares"
1496,1112239,"AFTER-EIGHT CULTURAL LIMITED
八點文化有限公司",2007-02-28,,"Private, ltd by shares"
1497,1192967,Afterhours Limited (d2011-06-24),2007-12-07,2011-06-24,"Private, ltd by shares"
1498,1138305,AG Beijing (HK) Development Limited,2007-06-04,2010-08-20,"Private, ltd by shares"
1499,1166190,AG Blue Ray (Hong Kong) Limited,2007-09-11,2012-01-13,"Private, ltd by shares"
1500,1182468,"AG Dragon (HK) Limited
安高龍(香港)有限公司",2007-11-06,,"Private, ltd by shares"
1501,1147894,"AG INDUSTRIAL LIMITED
立銓實業有限公司",2007-07-09,2015-07-03,"Private, ltd by shares"
1502,1112892,"AG LINK DEVELOPMENT (CHINA) LIMITED
捷聯發展(中國)有限公司",2007-03-02,2014-01-03,"Private, ltd by shares"
1503,1166203,AG North Star (Hong Kong) Limited,2007-09-11,,"Private, ltd by shares"
1504,1138368,AG Shenyang II Limited,2007-06-05,2019-03-15,"Private, ltd by shares"
1505,1180640,AG South Star (Hong Kong) Limited,2007-11-01,,"Private, ltd by shares"
1506,1141666,"AG TARGET HOLDING LIMITED
五彩龍礦業(國際)控股有限公司",2007-06-14,,"Private, ltd by shares"
1507,1173079,AG TECH LIMITED (HK),2007-10-05,,"Private, ltd by shares"
1508,1166182,AG Wenjiang (Hong Kong) Limited,2007-09-11,2017-07-28,"Private, ltd by shares"
1509,1167714,AGA JEWELLERY LIMITED,2007-09-17,2017-07-28,"Private, ltd by shares"
1510,1160896,"AGAPE AUTOMOTIVE CO., LIMITED (d2013-11-29)",2007-08-23,2013-11-29,"Private, ltd by shares"
1511,1121871,"AGAPE COLLEZIONI LIMITED
裳藝雅坊有限公司",2007-04-10,2012-06-22,"Private, ltd by shares"
1512,1166412,"AgapeLove Counselling Centre Limited
愛與誠心理咨詢有限公司",2007-09-12,,"Private, ltd by shares"
1513,1100058,"AGATA HOUSEWARE ENTERPRISE LIMITED
艾嘉家居用品企業有限公司",2007-01-05,,"Private, ltd by shares"
1514,1109616,AGATHE IMPERIAL LIMITED,2007-02-12,2013-03-28,"Private, ltd by shares"
1515,1124111,"AGATHOS ENGINEERING CO LIMITED
善達工程有限公司",2007-04-17,,"Private, ltd by shares"
1516,1179844,AGC DISTRIBUTION LIMITED,2007-10-29,,"Private, ltd by shares"
1517,1126216,"AGC FLAT GLASS (HONG KONG) CO., LIMITED",2007-04-23,,"Private, ltd by shares"
1518,1118962,"AGE GROUP CONSULTING LIMITED
毅歷縱橫顧問有限公司",2007-03-28,,"Private, ltd by shares"
1519,1110239,"AGE HOBBY LIMITED
亞斯亞有限公司",2007-02-14,,"Private, ltd by shares"
1520,1162173,"AGE International Limited
愛樂活國際有限公司",2007-08-28,2018-03-09,"Private, ltd by shares"
1521,1160788,"AGE OF AQUARIUS CREATIVE DEVELOPMENT LIMITED
星秀春辰創藝發展有限公司",2007-08-23,2013-11-29,"Private, ltd by shares"
1522,1109480,Age of Silky Way Limited,2007-02-12,,"Private, ltd by shares"
1523,1112595,Ageas Pacific Company Limited,2007-03-01,2012-11-23,"Private, ltd by shares"
1524,1112584,Ageas Pacific Holdings Company Limited,2007-03-01,2012-11-23,"Private, ltd by shares"
1525,1150521,"AGELONG AIZ (H.K.) INDUSTRY LIMITED
宗正(香港)實業有限公司",2007-07-18,2019-05-17,"Private, ltd by shares"
1526,1186046,AGENCY (EDUCATION) LIMITED,2007-11-15,2014-02-28,"Private, ltd by shares"
1527,1188961,"AGENDA Group (Asia) Limited
安捷達集團(亞洲)有限公司",2007-11-26,,"Private, ltd by shares"
1528,1159072,"AGENT CORPORATION LIMITED
代理有限公司",2007-08-16,2010-12-31,"Private, ltd by shares"
1529,1112160,"AgentPro Limited (d2009-09-18)
客服通有限公司",2007-02-27,2009-09-18,"Private, ltd by shares"
1530,1175739,"AGFA MATERIALS HONG KONG LIMITED
愛克發材料科技(香港)有限公司",2007-10-15,2013-06-01,"Private, ltd by shares"
1531,1174987,AGGREGATED GLOBAL RESOURCES LIMITED,2007-10-11,2014-08-01,"Private, ltd by shares"
1532,1100347,"AGGRESSIVE INTERNATIONAL DEVELOPMENT LIMITED
協同國際發展有限公司",2007-01-05,2011-07-08,"Private, ltd by shares"
1533,1152264,AGH CHINA INDUSTRIAL CO. LIMITED,2007-07-24,,"Private, ltd by shares"
1534,1114398,"AGI CONSULTANCY INTERNATIONAL LIMITED
惠柏國際顧問有限公司",2007-03-12,,"Private, ltd by shares"
1535,1123944,"AGIANT (HONG KONG) LIMITED
安吉特(香港)有限公司",2007-04-17,2010-09-10,"Private, ltd by shares"
1536,1187829,AGIC - CONSORCIO LIMITED,2007-11-22,,"Private, ltd by shares"
1537,1109743,AGIETEC INDUSTRIAL COMPANY LIMITED,2007-02-13,2019-10-04,"Private, ltd by shares"
1538,1099352,"AGILE ELECTRONICS (HK) LIMITED
瑞馳電子(香港)有限公司",2007-01-03,,"Private, ltd by shares"
1539,1167557,"Agility Group Company Limited
蒲工集團有限公司",2007-09-14,,"Private, ltd by shares"
1540,1181785,Agilysys China Holdings Limited,2007-11-05,,"Private, ltd by shares"
1541,1168601,AGINA LAI COMPANY LIMITED,2007-09-19,2013-12-27,"Private, ltd by shares"
1542,1099302,AGIO DRAGON LIMITED,2007-01-03,,"Private, ltd by shares"
1543,1114276,AGK GLOBAL TRADING LIMITED,2007-03-09,,"Private, ltd by shares"
1544,1098757,"AGLOW JEWELLERY LIMITED
雅高珠寶有限公司",2007-01-02,2012-10-05,"Private, ltd by shares"
1545,1140242,"AGM GLOBAL CO., LIMITED
中蘇環球有限公司",2007-06-11,2012-09-28,"Private, ltd by shares"
1546,1173676,"AGM RESOURCES & COMMODITIES LIMITED
大地資源商品有限公司",2007-10-08,,"Private, ltd by shares"
1547,1174706,AGNC - Limited,2007-10-10,2017-05-02,"Private, ltd by shares"
1548,1145310,"AGNES FASHION LIMITED
雅麗時裝設計有限公司",2007-06-28,2017-01-27,"Private, ltd by shares"
1549,1123805,"AGOGOL FAR EAST LIMITED
雅高高遠東有限公司",2007-04-16,2015-01-09,"Private, ltd by shares"
1550,1141910,"AGORAFIRST ELECTRONIC LIMITED
澳捷電子科技(香港)有限公司",2007-06-15,2012-10-05,"Private, ltd by shares"
1551,1184908,"AGOSTON CAPITAL CONSULTANCY LIMITED
光順財策顧問有限公司",2007-11-13,,"Private, ltd by shares"
1552,1174167,AGP (ASIA) LIMITED,2007-10-09,2017-04-03,"Private, ltd by shares"
1553,1107472,"AGR INTERNATIONAL HONGKONG CO., LIMITED
意港國際貿易有限公司",2007-02-02,2012-04-05,"Private, ltd by shares"
1554,1111060,Agrano Corporation Limited,2007-02-21,,"Private, ltd by shares"
1555,1104818,"Agrasia Investment Company Limited
亞農投資有限公司",2007-01-25,2016-03-04,"Private, ltd by shares"
1556,1138734,"AGRI (HONG KONG) COMPANY LIMITED
艾格萊(香港)有限公司",2007-06-05,2012-11-16,"Private, ltd by shares"
1557,1190170,"AGRIBIGOOD (H.K) INTERNATIONAL LIMITED
愛福德(香港)國際有限公司",2007-11-29,,"Private, ltd by shares"
1558,1113951,"AGRICULTURAL TECHNOLOGY (HONGKONG) HOLDINGS LIMITED
農科控股(香港)有限公司",2007-03-09,2010-07-16,"Private, ltd by shares"
1559,1193495,"AGRICULTURE PRODUCTION INFORMATION IMPORTS & EXPORTS GROUP (BEIJING) LIMITED
農業生產資料進出口集團(北京)有限公司",2007-12-10,2011-12-23,"Private, ltd by shares"
1560,1131400,AGRIM ASIA LIMITED,2007-05-10,,"Private, ltd by shares"
1561,1140918,"AGRIMAX INTERNATIONAL LIMITED
大豐國際(亞洲)有限公司",2007-06-12,,"Private, ltd by shares"
1562,1104807,AgriSource International Limited,2007-01-25,,"Private, ltd by shares"
1563,1105211,"AGRITECH (HK) LIMITED
農牧科技(香港)有限公司",2007-01-26,,"Private, ltd by shares"
1564,1189861,AGRITECH SERVICES COMPANY LIMITED,2007-11-29,2017-06-02,"Private, ltd by shares"
1565,1121844,"AGRIWORLDS CONSULTANT LIMITED
世農綠色產業顧問有限公司",2007-04-10,2014-10-03,"Private, ltd by shares"
1566,1104330,AGRO ADVISORS LIMITED,2007-01-23,2013-03-15,"Private, ltd by shares"
1567,1190897,"AGRO INVEST (HK) LIMITED
雅高投資(香港)有限公司",2007-12-03,2011-10-28,"Private, ltd by shares"
1568,1181046,AGRO TECH LIMITED,2007-11-01,2019-08-23,"Private, ltd by shares"
1569,1122493,"AGRO-LINK INTERNATIONAL HOLDING GROUP LIMITED
眾聯國際控股集團有限公司",2007-04-12,,"Private, ltd by shares"
1570,1145889,AGROEXPERT LIMITED,2007-06-29,2016-02-19,"Private, ltd by shares"
1571,1165651,"AGROVIVA CO., LIMITED
香港天勤實業有限公司",2007-09-07,,"Private, ltd by shares"
1572,1152065,"Agrowell Chemcial Co., Limited",2007-07-23,2017-12-29,"Private, ltd by shares"
1573,1104444,"AGTech Equipment Limited
亞博設備有限公司",2007-01-24,,"Private, ltd by shares"
1574,1177674,"AGTech Gaming Limited
亞博遊戲有限公司",2007-10-23,,"Private, ltd by shares"
1575,1104447,"AGTech Management Limited
亞博管理有限公司",2007-01-24,,"Private, ltd by shares"
1576,1117084,"AGUJU ELECTRONICS COMPANY LIMITED
亞歐洲電子有限公司",2007-03-21,,"Private, ltd by shares"
1577,1182456,AGY Hong Kong Limited,2007-11-06,2018-05-25,"Private, ltd by shares"
1578,1112340,"AH FUNG INTERIOR DESIGN DECORATION CO., LIMITED
雅豐室內設計裝飾有限公司",2007-03-01,2016-04-08,"Private, ltd by shares"
1579,1124906,"AH MEI INTERNATIONAL (GROUP) INVESTMENT CO., LIMITED
亞美國際(集團)投資有限公司",2007-04-19,2019-02-01,"Private, ltd by shares"
1580,1121140,"AH TAU FISHBALL NOODLES COMPANY LIMITED
阿頭魚蛋粉有限公司",2007-04-04,2012-12-21,"Private, ltd by shares"
1581,1158583,"AH YAT ABALONE PRINCESS (HK) LIMITED
阿一鮑魚公主(香港)有限公司",2007-08-15,,"Private, ltd by shares"
1582,1186816,AH&W INVESTMENTS LIMITED,2007-11-19,,"Private, ltd by shares"
1583,1164738,"AHA LED COMPANY LIMITED
傳寶光電股份有限公司",2007-09-05,2018-05-11,"Private, ltd by shares"
1584,1176862,aHa! Marketing Company Limited,2007-10-18,2014-01-24,"Private, ltd by shares"
1585,1151610,"AHATA INTERNATIONAL CO., LIMITED
香港悅信國際有限公司",2007-07-20,2014-11-28,"Private, ltd by shares"
1586,1124979,AHD INTERNATIONAL LIMITED,2007-04-19,,"Private, ltd by shares"
1587,1107385,AHD LIMITED,2007-02-02,,"Private, ltd by shares"
1588,1158668,"AHEAD (CHINA) LIMITED
先機(中國)有限公司",2007-08-15,2019-04-04,"Private, ltd by shares"
1589,1185855,"AHEAD CONCORD LIMITED
翹致有限公司",2007-11-15,,"Private, ltd by shares"
1590,1178446,"AHEAD FAR EAST LIMITED
進昇遠東有限公司",2007-10-24,,"Private, ltd by shares"
1591,1181081,"AHEAD GARMENT LIMITED
領先製衣有限公司",2007-11-02,,"Private, ltd by shares"
1592,1153532,"AHEAD INTERNATIONAL ENTERPRISE LIMITED
創先國際企業有限公司",2007-07-27,2011-11-11,"Private, ltd by shares"
1593,1148540,"AHEAD INVESTMENT LIMITED
創先投資有限公司",2007-07-11,,"Private, ltd by shares"
1594,1124971,"AHEAD TECHNOLOGY LIMITED (d2011-09-30)
先機科技有限公司",2007-04-19,2011-09-30,"Private, ltd by shares"
1595,1156626,"AHEAD WORLDWIDE LIMITED (d2009-01-16)
揚威環球有限公司",2007-08-08,2009-01-16,"Private, ltd by shares"
1596,1117499,AHIMSA SILK (HONG KONG) LIMITED,2007-03-22,2009-06-19,"Private, ltd by shares"
1597,1156398,AHJ MARKETING LIMITED,2007-08-07,2011-04-01,"Private, ltd by shares"
1598,1181800,AHK CONCRETE LIMITED,2007-11-05,,"Private, ltd by shares"
1599,1193358,"AHL CONTRACT MANAGEMENT (HONG KONG) CO. LIMITED
藝建工程顧問(香港)有限公司",2007-12-10,,"Private, ltd by shares"
1600,1193349,"AHL DESIGN WORKSHOP (HONG KONG) LIMITED
藝創設計工作室(香港)有限公司",2007-12-10,,"Private, ltd by shares"
1601,1126094,"AHL INTERNATIONAL LIMITED
樂恒國際貿易有限公司",2007-04-23,2012-06-08,"Private, ltd by shares"
1602,1143991,"AHL RESOURCES GROUP (CHINA) LIMITED
阿海洛資源集團(中國)有限公司",2007-06-25,2010-12-10,"Private, ltd by shares"
1603,1105996,"AHMOBEN HONG KONG LIMITED
香港阿莫邁有限公司",2007-01-30,2011-09-23,"Private, ltd by shares"
1604,1148529,AHYMSIN Publishers (Hong Kong) Limited,2007-07-11,2017-04-28,"Private, ltd by shares"
1605,1129592,AI BEAUTY LIMITED,2007-05-04,,"Private, ltd by shares"
1606,1180211,AI GROUP LIMITED (d2013-01-04),2007-10-30,2013-01-04,"Private, ltd by shares"
1607,1158261,AI KE LUO IMP. & EXP. LIMITED,2007-08-14,2011-04-08,"Private, ltd by shares"
1608,1192876,"AI LON INTERNATIONAL (HONGKONG) INVESTMENT LIMITED
愛隆國際(香港)投資有限公司",2007-12-07,2011-12-16,"Private, ltd by shares"
1609,1164721,"AI MEDIA LIMITED (d2010-06-11)
愛媒體有限公司",2007-09-05,2010-06-11,"Private, ltd by shares"
1610,1146020,"AI MO LI COSMETIC (ASIA) INTERNATIONAL GROUP LIMITED
愛苿莉化妝品(亞洲)國際集團有限公司",2007-07-03,,"Private, ltd by shares"
1611,1120420,"AI PACIFIC LIMITED
暢學拓展有限公司",2007-04-02,2009-01-02,"Private, ltd by shares"
