,Reg no.,Name,"Incorp-
orated",Dissolved,Type
856,115023,"BAYETTE INTERNATIONAL LIMITED
百一國際貿易有限公司",1982-08-04,1992-11-16,"Private, ltd by shares"
857,108583,"BAYLOR TRADING LIMITED
比能貿易有限公司",1982-02-09,,"Private, ltd by shares"
858,115955,BAYNARD LIMITED,1982-09-01,,"Private, ltd by shares"
859,109786,"BAYURINI INTERNATIONAL (HONGKONG) LIMITED
芭麗尼國際(香港)有限公司",1982-03-12,1996-12-27,"Private, ltd by shares"
860,108332,BCL (HONG KONG) LIMITED,1982-02-02,2003-06-20,"Private, ltd by shares"
861,108941,BCP FAR EAST LIMITED,1982-02-19,2015-12-18,"Private, ltd by shares"
862,113314,"BDNI LEASING LIMITED
東美租賃有限公司",1982-06-15,1994-07-22,"Private, ltd by shares"
863,112020,BE HE TE HOLDING COMPANY LIMITED,1982-05-11,1998-06-05,"Private, ltd by shares"
864,115415,BEABERTON LIMITED,1982-08-17,2000-08-25,"Private, ltd by shares"
865,108615,BEACH VIEW LIMITED (d1996-05-31),1982-02-09,1996-05-31,"Private, ltd by shares"
866,114334,"BEAKIE LEE & CO. LIMITED
喜力嘉洋行有限公司",1982-07-13,,"Private, ltd by shares"
867,115235,"BEAR STEARNS HONG KONG LIMITED
貝爾斯登香港有限公司",1982-08-10,2011-12-31,"Private, ltd by shares"
868,110230,"BEARS' DEVELOPMENT COMPANY LIMITED
熊氏基業有限公司",1982-03-26,2010-10-08,"Private, ltd by shares"
869,110975,BEARWOOD LIMITED (d1996-06-07),1982-04-16,1996-06-07,"Private, ltd by shares"
870,113311,"BEAS RIVER INVESTMENT COMPANY LIMITED
雙魚河投資有限公司",1982-06-15,,"Private, ltd by shares"
871,109678,"BEAU MONDE DESIGNS LIMITED
香港寶門有限公司",1982-03-12,,"Private, ltd by shares"
872,109954,"BEAUHOOD LIMITED
宗邦有限公司",1982-03-19,,"Private, ltd by shares"
873,118898,BEAUSON ENTERPRISES LIMITED,1982-11-19,,"Private, ltd by shares"
874,115348,"BEAUTICHOICE LIMITED
賽詩有限公司",1982-08-13,2005-03-11,"Private, ltd by shares"
875,109131,"BEAUTIFUL PEARL COMPANY LIMITED
美珠有限公司",1982-02-23,1996-06-21,"Private, ltd by shares"
876,117267,BEAUTIFUL SKIN CENTRE LIMITED (THE),1982-10-05,2016-09-15,"Private, ltd by shares"
877,119478,"BEAUTILOOK TRADING COMPANY LIMITED
驕麗貿易有限公司",1982-12-03,2007-04-04,"Private, ltd by shares"
878,109418,"BEAUTILUCK ENTERPRISES LIMITED
嘉滿企業有限公司",1982-03-05,1992-01-22,"Private, ltd by shares"
879,113013,"BEAUTISENSE LIMITED
美的世界有限公司",1982-06-08,,"Private, ltd by shares"
880,115359,"BEAUTISHORE LIMITED
金岸有限公司",1982-08-13,2003-05-16,"Private, ltd by shares"
881,114011,BEAUTOP LIMITED,1982-07-06,2003-01-17,"Private, ltd by shares"
882,109283,"BEAUTY ADVANCE LIMITED (d1987-07-01)
寶鷹有限公司",1982-02-26,1987-07-01,"Private, ltd by shares"
883,114388,"BEAUTY CLINIC (HONG KONG) LIMITED (THE)
香港美容護療院有限公司",1982-07-16,2006-12-01,"Private, ltd by shares"
884,112076,"BEAUTY EQUIPMENT,SUPPLIES AND TRAINING LIMITED",1982-05-14,1996-07-05,"Private, ltd by shares"
885,112784,"BEAUTY RIVER LIMITED
麗水有限公司",1982-06-01,,"Private, ltd by shares"
886,119009,"BEAUTY YARD TRADING COMPANY LIMITED
葆雅貿易有限公司",1982-11-19,,"Private, ltd by shares"
887,117078,"BEAUTYEAR COMPANY LIMITED
麗年有限公司",1982-09-28,1996-03-29,"Private, ltd by shares"
888,110177,"BEAUTYVERVE COMPANY LIMITED
耀韻有限公司",1982-03-23,1996-03-29,"Private, ltd by shares"
889,111249,BEAUWIN INDUSTRIES LIMITED,1982-04-23,1996-08-13,"Private, ltd by shares"
890,118857,BEAVERBRIDGE LIMITED (d1996-07-05),1982-11-19,1996-07-05,"Private, ltd by shares"
891,108365,BEAVERPOINT COMPANY LIMITED,1982-02-02,1991-01-30,"Private, ltd by shares"
892,110166,"BECA JEWELRY (MFG) LIMITED
銓麗珠寶製造有限公司",1982-03-23,2002-03-08,"Private, ltd by shares"
893,111771,BECHAR TRADING LIMITED,1982-05-04,1998-08-07,"Private, ltd by shares"
894,114903,BECHTEL FREIGHT SERVICE (FAR EAST) LIMITED,1982-07-30,2003-04-11,"Private, ltd by shares"
895,112666,BECNIC INTERNATIONAL LIMITED,1982-05-28,2003-06-20,"Private, ltd by shares"
896,109034,"BECTIC INSURANCE MANAGEMENT COMPANY LIMITED
伯特保險代理有限公司",1982-02-19,2019-02-15,"Private, ltd by shares"
897,115121,"BEDFORDER (HOLDINGS) LIMITED
百福達(集團)有限公司",1982-08-06,1986-08-29,"Private, ltd by shares"
898,111052,BEEAUBEE OFFSHORE LIMITED,1982-04-20,1987-04-24,"Private, ltd by shares"
899,110218,BEEKO STRATEGIC BUSINESS DEVELOPMENT LIMITED,1982-03-26,2004-02-13,"Private, ltd by shares"
900,109711,BEERSHEBA LIMITED (d1996-04-19),1982-03-12,1996-04-19,"Private, ltd by shares"
901,109025,"BEIJING UNION (H.K.) LIMITED
京亞企業有限公司",1982-02-19,1996-06-07,"Private, ltd by shares"
902,111027,BEL-RAY HONGKONG LIMITED,1982-04-20,1989-04-28,"Private, ltd by shares"
903,110659,"BELAIR CONSULTANTS LIMITED
保利顧問有限公司",1982-04-07,2019-11-15,"Private, ltd by shares"
904,115646,"BELASIA (LEE & LOW) LIMITED
中比利達(香港)有限公司",1982-08-24,1997-02-28,"Private, ltd by shares"
905,117263,"BELDING COMPANY LIMITED
彪騏有限公司",1982-10-05,2013-08-02,"Private, ltd by shares"
906,110266,"BELEADER MERCHANDISE LIMITED
必利德有限公司",1982-03-26,1996-06-07,"Private, ltd by shares"
907,119692,"BELFAST ENGINEERING COMPANY LIMITED
包爾法德機器有限公司",1982-12-10,1996-07-26,"Private, ltd by shares"
908,108174,BELGIAN D.I. (HONG KONG) LIMITED,1982-01-22,1985-06-04,"Private, ltd by shares"
909,116603,"BELICO INTERNATIONAL LIMITED
比利高國際有限公司",1982-09-17,1996-12-27,"Private, ltd by shares"
910,107871,BELL ADVERTISING ASSOCIATES LIMITED,1982-01-15,1985-05-31,"Private, ltd by shares"
911,114495,BELL SLOPE LIMITED,1982-07-20,,"Private, ltd by shares"
912,114513,BELL STAND LIMITED,1982-07-20,1996-05-31,"Private, ltd by shares"
913,114514,BELL STAR LIMITED,1982-07-20,1988-04-29,"Private, ltd by shares"
914,107778,BELL WALL LIMITED,1982-01-15,1996-03-29,"Private, ltd by shares"
915,107777,BELL WATCH LIMITED,1982-01-15,1996-04-26,"Private, ltd by shares"
916,114432,"BELLA INTERNATIONAL TRANSPORTATION COMPANY LIMITED
保來國際貨運有限公司",1982-07-16,1996-05-10,"Private, ltd by shares"
917,112462,BELLBIRD LIMITED (d1996-06-07),1982-05-25,1996-06-07,"Private, ltd by shares"
918,117927,"BELLE'S COMPANY LIMITED
寶仕有限公司",1982-10-22,2003-04-04,"Private, ltd by shares"
919,110362,BELLEMONT LIMITED,1982-03-30,,"Private, ltd by shares"
920,107399,BELLERICE LIMITED,1982-01-06,2006-05-19,"Private, ltd by shares"
921,116853,"BELSEN COMPANY LIMITED
標信有限公司",1982-09-24,,"Private, ltd by shares"
922,114699,BEN & JOSEPH INTERNATIONAL LIMITED,1982-07-23,1996-05-31,"Private, ltd by shares"
923,109162,BEN KIM (HONG KONG) LIMITED,1982-02-23,1997-05-30,"Private, ltd by shares"
924,108314,BEN VAN HOMMERT (HONG KONG) LIMITED,1982-01-29,2000-04-07,"Private, ltd by shares"
925,118526,BENBANE LIMITED (d1996-07-26),1982-11-09,1996-07-26,"Private, ltd by shares"
926,111605,BENCHMARK RESEARCH ASSOCIATES LIMITED,1982-04-30,1996-08-30,"Private, ltd by shares"
927,120201,BENEFASHION HOLDINGS LIMITED,1982-12-29,2004-06-18,"Private, ltd by shares"
928,110719,BENFIELD LOVICK & REES (HONG KONG) LIMITED,1982-04-07,2010-07-02,"Private, ltd by shares"
929,108161,BENIDORM LIMITED (d1991-12-06),1982-01-22,1991-12-06,"Private, ltd by shares"
930,118574,"BENISON FASHION COMPANY LIMITED
恩祿有限公司",1982-11-09,2011-01-28,"Private, ltd by shares"
931,115454,BENLAH COMPANY LIMITED,1982-08-17,1996-07-26,"Private, ltd by shares"
932,118738,"BENLAND COMPANY LIMITED
越景有限公司",1982-11-16,2009-05-22,"Private, ltd by shares"
933,110522,"BENLEY RESOURCES LIMITED
本利開源有限公司",1982-04-02,1996-01-04,"Private, ltd by shares"
934,114565,"BENNY HANDBAGS MANUFACTURING LIMITED
賓麗手袋廠有限公司",1982-07-20,1996-07-05,"Private, ltd by shares"
935,109176,"BENPAKER COMPANY LIMITED
濱鉑貿易有限公司",1982-02-23,2005-06-24,"Private, ltd by shares"
936,118739,"BENRICH COMPANY LIMITED
定貿有限公司",1982-11-16,1996-10-18,"Private, ltd by shares"
937,118407,"BENSTAR COMPANY LIMITED
英和有限公司",1982-11-05,1997-04-04,"Private, ltd by shares"
938,112845,"BENTLEY REID & COMPANY LIMITED
百德利私人財務顧問有限公司",1982-06-04,,"Private, ltd by shares"
939,110887,"BENVER COMPANY LIMITED
賓華有限公司",1982-04-14,,"Private, ltd by shares"
940,107696,"BENWEN & COMPANY LIMITED
溫氏有限公司",1982-01-12,1990-05-22,"Private, ltd by shares"
941,115517,BEON INDUSTRIES LIMITED,1982-08-20,2003-02-07,"Private, ltd by shares"
942,111381,BERDALAND CANYON LIMITED,1982-04-27,,"Private, ltd by shares"
943,116374,"BERGER INVESTMENT COMPANY LIMITED
保值投資有限公司",1982-09-10,,"Private, ltd by shares"
944,116892,BERISHINE LIMITED,1982-09-24,1995-10-06,"Private, ltd by shares"
945,107477,"BERKELET COMPANY LIMITED
逸恒有限公司",1982-01-06,1996-03-29,"Private, ltd by shares"
946,112081,BERKSHIRE INTERNATIONAL VENTURES LIMITED,1982-05-14,1997-06-27,"Private, ltd by shares"
947,114842,"BERLIN ELECTRICAL TRADING COMPANY LIMITED
柏林電業貿易有限公司",1982-07-30,1999-07-23,"Private, ltd by shares"
948,118510,"BERLIN LAI INVESTMENT LIMITED
栢林置業有限公司",1982-11-09,1995-11-17,"Private, ltd by shares"
949,111877,"BERMUDA INTERNATIONAL LIMITED
百慕達企業有限公司",1982-05-07,,"Private, ltd by shares"
950,111502,BERNA MANUFACTURERS LIMITED,1982-04-30,1996-04-26,"Private, ltd by shares"
951,110821,BERNARD SUNLEY AND SONS (MALAYSIA) LIMITED,1982-04-14,1993-01-29,"Private, ltd by shares"
952,117317,BERND STEHNKEN (FAR EAST) LIMITED,1982-10-05,1996-08-23,"Private, ltd by shares"
953,110577,BERSATU INVESTMENTS COMPANY LIMITED,1982-04-02,,"Private, ltd by shares"
954,113983,"BESOUND COMPANY LIMITED
志盛有限公司",1982-07-06,1996-07-05,"Private, ltd by shares"
955,116424,BEST DESTINATION MANAGEMENT COMPANY LIMITED,1982-09-14,2001-03-30,"Private, ltd by shares"
956,116937,"BEST FORWARD COMPANY LIMITED
善進有限公司",1982-09-24,1996-06-28,"Private, ltd by shares"
957,111521,"BEST GLORY COMPANY LIMITED
佳綵有限公司",1982-04-30,1987-02-15,"Private, ltd by shares"
958,116536,"BEST GOODS (H.K.) COMPANY LIMITED
至品(香港)有限公司",1982-09-17,1996-05-31,"Private, ltd by shares"
959,112083,"BEST GUARANTEE LIMITED
必敬有限公司",1982-05-14,2005-06-24,"Private, ltd by shares"
960,119564,"BEST JADE INVESTMENTS LIMITED
百翠投資有限公司",1982-12-07,1996-08-16,"Private, ltd by shares"
961,115351,"BEST NEWS LIMITED (d1996-07-05)
好事順有限公司",1982-08-13,1996-07-05,"Private, ltd by shares"
962,119565,"BEST PARTNER COMPANY LIMITED
百領有限公司",1982-12-07,1996-08-16,"Private, ltd by shares"
963,118607,"BEST PEAK ENTERPRISES LIMITED
錦盛有限公司",1982-11-12,1997-04-25,"Private, ltd by shares"
964,119280,"BEST POINT RESTAURANT LIMITED
致運酒家有限公司",1982-11-30,2012-03-02,"Private, ltd by shares"
965,119281,"BEST POINT SEA FOOD RESTAURANT LIMITED
致運海鮮酒家有限公司",1982-11-30,2012-03-02,"Private, ltd by shares"
966,119279,"BEST POINT VIDEO GAMES LIMITED
致運電子遊戲有限公司",1982-11-30,2003-07-11,"Private, ltd by shares"
967,108521,"BEST PRODUCTIVITY COMPANY LIMITED
佳產有限公司",1982-02-05,1996-04-19,"Private, ltd by shares"
968,116881,"BEST STAR CO., LIMITED",1982-09-24,1994-04-29,"Private, ltd by shares"
969,115340,"BEST SYSTEM LIMITED (d1996-08-02)
佳系有限公司",1982-08-13,1996-08-02,"Private, ltd by shares"
970,117666,"BEST TACT LIMITED
機智有限公司",1982-10-15,1992-07-16,"Private, ltd by shares"
971,115345,"BEST TERM LIMITED
顯暢有限公司",1982-08-13,1989-07-25,"Private, ltd by shares"
972,117672,"BEST TONE INVESTMENTS LIMITED
百事通投資有限公司",1982-10-15,2007-05-22,"Private, ltd by shares"
973,112206,"BEST VISTA LIMITED
亨裕有限公司",1982-05-18,2020-01-31,"Private, ltd by shares"
974,112015,BEST WORLD COMPANY LIMITED,1982-05-11,,"Private, ltd by shares"
975,115350,"BEST WORTH LIMITED
佳值有限公司",1982-08-13,1996-08-02,"Private, ltd by shares"
976,110184,BEST YET (INTERNATIONAL) LIMITED (THE),1982-03-23,,"Private, ltd by shares"
977,117414,BESTBRIGHT INVESTMENTS LIMITED,1982-10-08,1996-06-28,"Private, ltd by shares"
978,115484,"BESTFIELD INVESTMENT LIMITED
百譽投資有限公司",1982-08-17,,"Private, ltd by shares"
979,115111,"BESTFOLK LIMITED
衆福有限公司",1982-08-06,1998-04-02,"Private, ltd by shares"
980,115664,"BESTGUY LIMITED
百事吉有限公司",1982-08-24,1996-07-05,"Private, ltd by shares"
981,107689,BESTIME INVESTMENTS LIMITED,1982-01-12,,"Private, ltd by shares"
982,110311,BESTKA LIMITED,1982-03-26,1996-04-26,"Private, ltd by shares"
983,112694,"BESTKIND INVESTMENT LIMITED
富勁投資有限公司",1982-05-28,1990-11-03,"Private, ltd by shares"
984,107428,"BESTLAND DEVELOPMENT LIMITED (d1996-07-12)
嘉田發展有限公司",1982-01-06,1996-07-12,"Private, ltd by shares"
985,107427,"BESTLAND INVESTMENT LIMITED (d1988-06-03)
嘉田投資有限公司",1982-01-06,1988-06-03,"Private, ltd by shares"
986,120136,"BESTLINE IMPORTERS & EXPORTERS LIMITED
必麗洋行有限公司",1982-12-23,,"Private, ltd by shares"
987,109681,"BESTMADE COMPANY LIMITED
金頴時裝廠有限公司",1982-03-12,2020-03-27,"Private, ltd by shares"
988,112616,"BESTO COMPANY LIMITED
碧都有限公司",1982-05-28,1996-10-18,"Private, ltd by shares"
989,118081,BESTPICK LIMITED (d1987-02-08),1982-10-27,1987-02-08,"Private, ltd by shares"
990,115069,"BESTRANS INVESTMENT LIMITED
百事盈投資有限公司",1982-08-06,2003-02-07,"Private, ltd by shares"
991,116126,"BESTRIP COMPANY LIMITED
百事捷有限公司",1982-09-03,2006-11-10,"Private, ltd by shares"
992,115590,"BESTSHIRE MERCHANTILE LIMITED
碧順貿易有限公司",1982-08-20,1998-03-20,"Private, ltd by shares"
993,120196,"BETERNAL INVESTMENT LIMITED
百事佳投資有限公司",1982-12-29,2003-04-04,"Private, ltd by shares"
994,117307,BETTA TESSUTI LIMITED,1982-10-05,1992-04-06,"Private, ltd by shares"
995,113974,"BETTER HEALTH CLINIC (ASIA) LIMITED
豐盛醫療中心(亞洲)有限公司",1982-07-06,,"Private, ltd by shares"
996,112802,"BETTER SUCCESS COMPANY LIMITED
必成有限公司",1982-06-01,2002-11-15,"Private, ltd by shares"
997,117613,"BETTER TOURS LIMITED
必達旅遊有限公司",1982-10-12,1996-09-27,"Private, ltd by shares"
998,116775,"BETTERWAY INVESTMENTS LIMITED
百威投資有限公司",1982-09-21,,"Private, ltd by shares"
999,117019,"BETTS PRODUCTS MANUFACTURING LIMITED
特雅製品廠有限公司",1982-09-28,2017-05-26,"Private, ltd by shares"
1000,111000,BEVEL INTERNATIONAL LIMITED,1982-04-16,1996-06-21,"Private, ltd by shares"
1001,119511,BEVELEY HEIGHTS LIMITED,1982-12-03,1997-09-05,"Private, ltd by shares"
1002,113818,"BEVILLE (HK) LIMITED
彼華利(香港)有限公司",1982-07-02,2001-11-23,"Private, ltd by shares"
1003,107450,BEWFORD INVESTMENT LIMITED,1982-01-06,1995-09-22,"Private, ltd by shares"
1004,117561,BEYLA ENTERPRISES LIMITED,1982-10-12,1987-12-09,"Private, ltd by shares"
1005,119624,"BFA EXIM INTERNATIONAL LIMITED
朝東國際有限公司",1982-12-07,,"Private, ltd by shares"
1006,111474,"BIARA COMPANY LIMITED
畢達有限公司",1982-04-30,1999-04-05,"Private, ltd by shares"
1007,107464,"BICC CABLES CHINA LIMITED
BICC電纜中國有限公司",1982-01-06,2001-08-10,"Private, ltd by shares"
1008,114427,BICHENO LIMITED,1982-07-16,1994-07-29,"Private, ltd by shares"
1009,117482,BIDART LIMITED,1982-10-08,1996-07-19,"Private, ltd by shares"
1010,109995,BIDE INTERNATIONAL LIMITED (d1996-06-07),1982-03-19,1996-06-07,"Private, ltd by shares"
1011,116515,BIE LIMITED (d2003-03-31),1982-09-14,2003-03-31,"Private, ltd by shares"
1012,114787,BIELLA ENTERPRISES LIMITED,1982-07-27,2006-07-14,"Private, ltd by shares"
1013,119258,"BIG BEATY COMPANY LIMITED
宏麗有限公司",1982-11-26,2003-10-17,"Private, ltd by shares"
1014,108167,BIG BROTHER LIMITED (d1995-02-12),1982-01-22,1995-02-12,"Private, ltd by shares"
1015,117573,"BIG BUSINESS INVESTMENT LIMITED
鴻業投資有限公司",1982-10-12,1996-10-18,"Private, ltd by shares"
1016,111424,BIG COIN TRADING LIMITED,1982-04-27,1998-09-11,"Private, ltd by shares"
1017,118423,"BIG DATA INVESTMENT LIMITED
廣登投資有限公司",1982-11-05,2013-06-07,"Private, ltd by shares"
1018,118749,BIG DEAL LIMITED (d1999-02-12),1982-11-16,1999-02-12,"Private, ltd by shares"
1019,107808,"BIG FORTUNE LIMITED (d1987-05-12)
巨運有限公司",1982-01-15,1987-05-12,"Private, ltd by shares"
1020,107565,"BIG GANG ENTEPRISES LIMITED
大集團企業有限公司",1982-01-08,1985-07-26,"Private, ltd by shares"
1021,107801,"BIG HARVEST LIMITED (d1996-03-29)
富收有限公司",1982-01-15,1996-03-29,"Private, ltd by shares"
1022,114676,"BIG INCOME LIMITED (d1996-04-26)
百應有限公司",1982-07-23,1996-04-26,"Private, ltd by shares"
1023,119201,"BIG LEADER HOUSEHOLD SUPPLIES LIMITED
百達雜品有限公司",1982-11-26,1998-11-27,"Private, ltd by shares"
1024,107845,"BIG PLAN LIMITED (d1996-05-31)
鎮霸有限公司",1982-01-15,1996-05-31,"Private, ltd by shares"
1025,114667,"BIG PROJECT LIMITED (d1998-12-11)
勳業有限公司",1982-07-23,1998-12-11,"Private, ltd by shares"
1026,113695,BIG PROMOTION LIMITED,1982-06-29,2004-12-10,"Private, ltd by shares"
1027,107800,"BIG RESOURCES LIMITED (d2001-09-14)
巨資有限公司",1982-01-15,2001-09-14,"Private, ltd by shares"
1028,115288,"BIG STEP COMPANY LIMITED
大步有限公司",1982-08-13,2006-04-13,"Private, ltd by shares"
1029,107938,"BIG TREND LIMITED (d1996-06-21)
巨暢有限公司",1982-01-19,1996-06-21,"Private, ltd by shares"
1030,107848,"BIG VALUE LIMITED (d1996-05-31)
衡值有限公司",1982-01-15,1996-05-31,"Private, ltd by shares"
1031,107849,"BIGFIELD GOLDENFORD HOLDINGS LIMITED
鎮堅金科集團有限公司",1982-01-15,,"Private, ltd by shares"
1032,118330,"BIGGERFUND LIMITED
詠溢有限公司",1982-11-02,1991-03-07,"Private, ltd by shares"
1033,111103,"BIGGERING LIMITED
碧景企業有限公司",1982-04-20,,"Private, ltd by shares"
1034,118324,"BIGGERSALES LIMITED
詠業有限公司",1982-11-02,1996-08-02,"Private, ltd by shares"
1035,118545,"BIGGVIEW INTERNATIONAL FILM LIMITED
隆瑛國際影業有限公司",1982-11-09,1996-07-26,"Private, ltd by shares"
1036,120290,BIGI COMPANY LIMITED (d1999-04-17),1982-12-31,1999-04-17,"Private, ltd by shares"
1037,112357,BIGMAN TRADING LIMITED,1982-05-21,1987-08-25,"Private, ltd by shares"
1038,111426,BIGMONY INVESTMENTS LIMITED,1982-04-27,2002-04-04,"Private, ltd by shares"
1039,107846,"BIGPOINT LIMITED (d1996-05-31)
滔益有限公司",1982-01-15,1996-05-31,"Private, ltd by shares"
1040,120285,BIGREAT ENTERPRISES COMPANY LIMITED,1982-12-31,1996-07-05,"Private, ltd by shares"
1041,118331,"BIGWIDE LIMITED (d1996-08-02)
妍廣有限公司",1982-11-02,1996-08-02,"Private, ltd by shares"
1042,112697,BIKIN EXPRESS LIMITED,1982-05-28,2002-11-15,"Private, ltd by shares"
1043,118770,BIL SECURITIES (FAR EAST) LIMITED,1982-11-16,2012-03-09,"Private, ltd by shares"
1044,110870,"BILGA COMPANY LIMITED
標格有限公司",1982-04-14,1999-05-14,"Private, ltd by shares"
1045,116512,"BILL KWONG UNIVERSAL INTERNATIONAL ENGINEERING COMPANY LIMITED
鄺沛(環球)國際工程有限公司",1982-09-14,2010-07-21,"Private, ltd by shares"
1046,112757,"BILL LAM & ASSOCIATES LIMITED
浩霆財務顧問有限公司",1982-06-01,,"Private, ltd by shares"
1047,115324,"BILLION BRIGHT TRAVEL SERVICES LIMITED
億輝旅運有限公司",1982-08-13,1995-11-17,"Private, ltd by shares"
1048,117987,"BILLION COINS ENTERPRISES LIMITED
日億企業有限公司",1982-10-22,1991-11-28,"Private, ltd by shares"
1049,113284,"BILLION GLORY LIMITED (d2002-12-13)
兆威有限公司",1982-06-15,2002-12-13,"Private, ltd by shares"
1050,112186,"BILLION GROW LIMITED
漢盈有限公司",1982-05-18,,"Private, ltd by shares"
